id,split,label,label_str,source,category,publish_dt,duplicate_group
article_1863,train,1,Clickbait,Kênh14,Giáo dục & Học đường,2025-06-23 09:36:00.000,g00035
article_1864,validation,0,Non-clickbait,Kênh14,Giáo dục & Học đường,2025-06-23 08:50:00.000,g02316
article_1865,test,1,Clickbait,Kênh14,Giáo dục & Học đường,2025-06-23 08:22:00.000,g01514
article_1866,train,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2025-06-23 08:38:33.903,g01690
article_1867,validation,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2025-06-23 03:31:14.579,g00101
article_1868,test,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2025-06-23 00:50:41.251,g02871
article_1869,validation,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2025-06-23 00:00:00.000,g02024
article_1870,train,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2025-06-22 23:00:00.000,g00246
article_1871,train,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2025-06-16 13:29:43.310,g02063
article_1872,train,0,Non-clickbait,SaoStar,Giải trí & Showbiz,2025-06-14 08:57:14.706,g01556
article_1873,train,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2025-06-09 02:47:22.283,g01392
article_1874,test,0,Non-clickbait,SaoStar,Sức khỏe & Đời sống,2025-06-07 04:58:30.384,g00857
article_1875,train,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2025-06-06 03:00:00.000,g00073
article_1877,test,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2025-06-05 06:47:17.435,g00745
article_1878,train,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2025-06-05 02:21:14.748,g00113
article_1879,train,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2025-06-04 23:00:00.000,g01913
article_1880,train,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2025-06-04 12:00:00.000,g02865
article_1881,train,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2025-06-04 09:30:00.000,g00055
article_1882,train,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2025-06-04 07:24:39.468,g00059
article_1883,test,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2025-06-03 08:50:11.934,g00122
article_1884,validation,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2025-06-03 07:17:02.608,g00100
article_1885,train,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2025-06-02 01:10:40.481,g00102
article_1886,train,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2025-06-01 12:52:08.189,g00600
article_1887,test,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2025-06-01 03:00:00.000,g01399
article_1888,validation,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2025-05-31 23:00:00.000,g00138
article_1889,test,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2025-05-31 13:00:00.000,g00128
article_1890,validation,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2025-05-31 11:58:25.689,g01679
article_1891,test,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2025-05-30 09:45:21.813,g02864
article_1892,train,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2025-05-30 07:00:00.000,g02791
article_1893,test,0,Non-clickbait,SaoStar,Sức khỏe & Đời sống,2025-05-30 03:00:00.000,g00907
article_1895,train,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2025-05-29 13:00:00.000,g02001
article_1896,train,0,Non-clickbait,24h,Thể thao,2025-06-22 17:34:00.000,g02987
article_1897,validation,0,Non-clickbait,24h,Thể thao,2025-06-22 17:01:00.000,g02027
article_1898,train,0,Non-clickbait,24h,Thể thao,2025-06-20 17:39:00.000,g02903
article_1900,train,0,Non-clickbait,24h,Thể thao,2025-06-19 19:33:00.000,g02904
article_1901,train,0,Non-clickbait,24h,Thể thao,2025-06-19 19:27:00.000,g02903
article_1902,validation,0,Non-clickbait,24h,Thể thao,2025-06-18 13:57:00.000,g02905
article_1904,train,0,Non-clickbait,24h,Thể thao,2025-06-22 20:43:45.000,g01618
article_1905,test,0,Non-clickbait,24h,Thể thao,2025-06-22 20:44:00.000,g01616
article_1906,train,0,Non-clickbait,24h,Thể thao,2025-06-22 20:44:00.000,g01619
article_1907,train,0,Non-clickbait,24h,Thể thao,2025-06-22 20:44:00.000,g01615
article_1908,test,0,Non-clickbait,24h,Thể thao,2025-06-21 17:08:00.000,g02029
article_1909,train,0,Non-clickbait,24h,Thể thao,2025-06-20 17:07:00.000,g02028
article_1910,train,0,Non-clickbait,24h,Thể thao,2025-06-19 17:06:00.000,g02982
article_1911,train,0,Non-clickbait,24h,Thể thao,2025-06-21 17:03:00.000,g00304
article_1912,train,1,Clickbait,24h,Thể thao,2025-06-22 09:30:00.000,g01446
article_1913,train,0,Non-clickbait,24h,Thể thao,2025-06-22 02:32:00.000,g00305
article_1914,train,0,Non-clickbait,24h,Thể thao,2025-06-22 09:02:00.000,g01688
article_1915,train,0,Non-clickbait,24h,Thể thao,2025-06-21 12:59:00.000,g01687
article_1916,train,0,Non-clickbait,24h,Thể thao,2025-06-20 18:00:00.000,g01686
article_1917,train,0,Non-clickbait,24h,Thể thao,2025-06-21 09:01:00.000,g01901
article_1918,train,1,Clickbait,Báo Mới,Thể thao,2025-06-23 06:10:40.000,g02733
article_1919,validation,1,Clickbait,Báo Mới,Thể thao,2025-06-23 07:35:47.000,g01503
article_1920,train,0,Non-clickbait,Báo Mới,Thể thao,2025-06-23 08:44:37.000,g00969
article_1921,train,0,Non-clickbait,Báo Mới,Thể thao,2025-06-23 06:00:05.000,g02731
article_1923,test,0,Non-clickbait,Báo Mới,Other,2025-06-23 08:53:00.000,g00456
article_1924,train,0,Non-clickbait,Báo Mới,Thể thao,2025-06-23 08:51:17.000,g00613
article_1926,validation,0,Non-clickbait,Báo Mới,Thể thao,2025-06-23 08:33:24.000,g02651
article_1927,train,0,Non-clickbait,Báo Mới,Thể thao,2025-06-23 08:25:09.000,g02550
article_1928,train,0,Non-clickbait,Báo Mới,Thể thao,2025-06-23 08:04:00.000,g00607
article_1929,validation,1,Clickbait,Báo Mới,Thể thao,2025-06-23 08:00:00.000,g00519
article_1930,train,1,Clickbait,Báo Mới,Other,2025-06-23 07:46:05.000,g00457
article_1931,train,0,Non-clickbait,Báo Mới,Thể thao,2025-06-23 07:41:00.000,g00034
article_1932,test,0,Non-clickbait,Báo Mới,Thể thao,2025-06-23 07:35:57.000,g02019
article_1933,train,0,Non-clickbait,Báo Mới,Thể thao,2025-06-23 07:33:21.000,g02544
article_1934,train,0,Non-clickbait,Báo Mới,Thể thao,2025-06-23 07:08:00.000,g02532
article_1935,test,1,Clickbait,Báo Mới,Thể thao,2025-06-23 07:05:00.000,g00307
article_1936,train,1,Clickbait,Báo Mới,Thể thao,2025-06-23 07:01:05.000,g01572
article_1937,train,1,Clickbait,Báo Mới,Thể thao,2025-06-23 06:49:00.000,g03066
article_1938,validation,0,Non-clickbait,Báo Mới,Thể thao,2025-06-23 06:48:00.000,g02161
article_1939,validation,0,Non-clickbait,Báo Mới,Thể thao,2025-06-23 06:43:00.000,g02322
article_1940,train,0,Non-clickbait,Báo Mới,Thể thao,2025-06-23 06:30:24.000,g00198
article_1941,train,0,Non-clickbait,Báo Mới,Thể thao,2025-06-23 06:30:00.000,g00604
article_1942,train,0,Non-clickbait,Báo Mới,Thể thao,2025-06-23 06:09:15.000,g02734
article_1943,train,0,Non-clickbait,Báo Mới,Thể thao,2025-06-23 05:38:00.000,g00046
article_1944,test,0,Non-clickbait,Báo Mới,Thể thao,2025-06-23 05:30:00.000,g00383
article_1945,train,1,Clickbait,Báo Mới,Thể thao,2025-06-23 05:26:00.000,g02650
article_1946,train,0,Non-clickbait,Báo Mới,Thể thao,2025-06-23 05:23:27.000,g00126
article_1947,validation,0,Non-clickbait,Báo Mới,Thể thao,2025-06-23 05:18:00.000,g00567
article_1949,train,1,Clickbait,Báo Mới,Thể thao,2025-06-23 05:15:27.000,g01674
article_1950,train,0,Non-clickbait,Báo Mới,Thể thao,2025-06-23 05:03:00.000,g02419
article_1951,train,0,Non-clickbait,Báo Mới,Other,2025-06-23 04:57:00.000,g00458
article_1952,train,0,Non-clickbait,Báo Mới,Thể thao,2025-06-23 04:49:00.000,g02551
article_1953,train,0,Non-clickbait,Báo Mới,Thể thao,2025-06-23 04:48:00.000,g01643
article_1954,train,0,Non-clickbait,Báo Mới,Thể thao,2025-06-23 04:40:00.000,g01414
article_1955,train,1,Clickbait,Báo Mới,Thể thao,2025-06-23 04:36:00.000,g00200
article_1956,train,0,Non-clickbait,Báo Mới,Thể thao,2025-06-23 04:31:00.000,g00958
article_1957,test,1,Clickbait,Báo Mới,Thể thao,2025-06-23 04:30:00.000,g00610
article_1958,validation,0,Non-clickbait,Báo Mới,Thể thao,2025-06-23 04:30:00.000,g01343
article_1959,train,1,Clickbait,VnExpress,Other,2025-06-23 08:14:00.000,g00235
article_1961,test,0,Non-clickbait,VnExpress,Other,2025-06-23 05:01:00.000,g01908
article_1962,train,0,Non-clickbait,VnExpress,Other,2025-06-23 02:29:00.000,g02656
article_1964,train,0,Non-clickbait,VnExpress,Other,2025-06-23 08:58:00.000,g00240
article_1968,validation,0,Non-clickbait,VnExpress,Other,2025-06-23 07:40:00.000,g01333
article_1970,test,0,Non-clickbait,VnExpress,Other,2025-06-23 04:27:00.000,g01903
article_1971,train,0,Non-clickbait,VnExpress,Other,2025-06-23 03:48:00.000,g03350
article_1972,validation,1,Clickbait,VnExpress,Other,2025-06-22 17:00:00.000,g03213
article_1973,test,0,Non-clickbait,VnExpress,Other,2025-06-23 03:54:00.000,g01980
article_1974,train,0,Non-clickbait,VnExpress,Other,2025-06-23 03:24:00.000,g03287
article_1975,train,0,Non-clickbait,VnExpress,Other,2025-06-22 15:35:00.000,g01859
article_1976,test,0,Non-clickbait,VnExpress,Other,2025-06-22 13:31:00.000,g01273
article_1977,validation,1,Clickbait,VnExpress,Other,2025-06-22 08:14:00.000,g01132
article_1978,train,0,Non-clickbait,VnExpress,Other,2025-06-22 03:02:00.000,g00852
article_1979,test,0,Non-clickbait,VnExpress,Other,2025-06-22 01:39:00.000,g02337
article_1980,train,0,Non-clickbait,VnExpress,Other,2025-06-21 17:05:00.000,g00971
article_1981,train,0,Non-clickbait,VnExpress,Other,2025-06-22 15:13:00.000,g00934
article_1982,train,0,Non-clickbait,VnExpress,Other,2025-06-22 09:11:00.000,g01876
article_1983,train,0,Non-clickbait,VnExpress,Other,2025-06-22 08:27:00.000,g01520
article_1984,test,0,Non-clickbait,VnExpress,Other,2025-06-22 07:10:00.000,g03104
article_1985,train,1,Clickbait,VnExpress,Other,2025-06-22 06:30:00.000,g02298
article_1986,train,0,Non-clickbait,VnExpress,Other,2025-06-22 06:28:00.000,g00293
article_1987,test,0,Non-clickbait,VnExpress,Other,2025-06-22 06:05:00.000,g01249
article_1988,test,0,Non-clickbait,VnExpress,Other,2025-06-22 05:00:00.000,g03328
article_1990,validation,0,Non-clickbait,VnExpress,Other,2025-06-21 17:00:00.000,g00728
article_1991,test,0,Non-clickbait,VnExpress,Other,2025-06-22 13:34:00.000,g01591
article_1992,train,0,Non-clickbait,VnExpress,Other,2025-06-22 09:03:00.000,g01145
article_1993,train,0,Non-clickbait,VnExpress,Other,2025-06-22 02:25:00.000,g01743
article_1994,train,0,Non-clickbait,VnExpress,Other,2025-06-21 16:19:00.000,g00516
article_1995,validation,1,Clickbait,VnExpress,Other,2025-06-21 13:11:00.000,g02954
article_1997,validation,1,Clickbait,VnExpress,Other,2025-06-21 05:57:00.000,g03215
article_1998,test,1,Clickbait,VnExpress,Other,2025-06-21 04:03:00.000,g01078
article_1999,train,0,Non-clickbait,VnExpress,Other,2025-06-20 17:12:00.000,g01190
article_2001,train,0,Non-clickbait,VnExpress,Other,2025-06-21 12:40:00.000,g03286
article_2002,train,0,Non-clickbait,VnExpress,Other,2025-06-21 09:20:00.000,g00913
article_2003,train,0,Non-clickbait,VnExpress,Other,2025-06-21 04:00:00.000,g00262
article_2004,train,0,Non-clickbait,VnExpress,Other,2025-06-21 03:29:00.000,g03119
article_2005,test,0,Non-clickbait,VnExpress,Other,2025-06-21 03:19:00.000,g02549
article_2006,train,0,Non-clickbait,VnExpress,Other,2025-06-21 01:52:00.000,g00017
article_2007,test,0,Non-clickbait,VnExpress,Other,2025-06-21 03:49:00.000,g02083
article_2009,train,1,Clickbait,VnExpress,Other,2025-06-19 17:00:00.000,g02428
article_2010,test,0,Non-clickbait,Tuổi Trẻ,Văn hóa & Nghệ thuật,2025-06-23 05:12:00.000,g00342
article_2011,train,0,Non-clickbait,Tuổi Trẻ,Văn hóa & Nghệ thuật,2025-06-22 03:27:29.000,g01847
article_2012,train,1,Clickbait,Tuổi Trẻ,Văn hóa & Nghệ thuật,2025-06-22 10:10:59.000,g02971
article_2014,train,0,Non-clickbait,Tuổi Trẻ,Văn hóa & Nghệ thuật,2025-06-21 15:53:55.000,g00269
article_2015,test,0,Non-clickbait,Tuổi Trẻ,Văn hóa & Nghệ thuật,2025-06-21 15:40:03.000,g01966
article_2016,validation,0,Non-clickbait,Tuổi Trẻ,Văn hóa & Nghệ thuật,2025-06-21 11:10:50.000,g02444
article_2017,train,0,Non-clickbait,Tuổi Trẻ,Văn hóa & Nghệ thuật,2025-06-23 07:14:00.000,g02377
article_2018,validation,0,Non-clickbait,Tuổi Trẻ,Văn hóa & Nghệ thuật,2025-06-20 23:06:11.000,g02760
article_2019,train,0,Non-clickbait,Tuổi Trẻ,Văn hóa & Nghệ thuật,2025-06-17 06:54:31.000,g01494
article_2020,validation,0,Non-clickbait,Tuổi Trẻ,Văn hóa & Nghệ thuật,2025-06-23 05:44:12.000,g01433
article_2021,train,0,Non-clickbait,Tuổi Trẻ,Văn hóa & Nghệ thuật,2025-06-23 06:13:00.000,g00148
article_2022,test,0,Non-clickbait,Tuổi Trẻ,Văn hóa & Nghệ thuật,2025-06-21 06:55:47.000,g01744
article_2023,train,0,Non-clickbait,Tuổi Trẻ,Other,2025-06-23 03:27:11.000,g00270
article_2025,train,0,Non-clickbait,Tuổi Trẻ,Văn hóa & Nghệ thuật,2025-06-18 12:56:37.000,g00498
article_2026,train,0,Non-clickbait,Thanh Niên,Other,2025-06-23 04:27:00.000,g01216
article_2027,train,0,Non-clickbait,Thanh Niên,Other,2025-06-22 05:55:00.000,g01409
article_2028,train,1,Clickbait,Thanh Niên,Other,2025-06-22 01:12:00.000,g03340
article_2030,validation,1,Clickbait,Thanh Niên,Other,2025-06-21 23:27:00.000,g01456
article_2031,test,1,Clickbait,Thanh Niên,Chính trị & An ninh,,g01367
article_2032,train,0,Non-clickbait,Thanh Niên,Other,2025-06-02 03:54:00.000,g03190
article_2033,train,0,Non-clickbait,Thanh Niên,Other,2025-06-01 03:11:00.000,g01368
article_2034,train,1,Clickbait,Thanh Niên,Other,2025-05-30 01:40:00.000,g03251
article_2035,validation,1,Clickbait,Thanh Niên,Chính trị & An ninh,,g00555
article_2036,train,0,Non-clickbait,Thanh Niên,Other,2025-05-26 03:25:00.000,g01928
article_2037,train,0,Non-clickbait,Thanh Niên,Other,2025-05-12 04:42:00.000,g00543
article_2038,train,0,Non-clickbait,Thanh Niên,Other,2025-05-02 09:23:00.000,g00874
article_2039,test,0,Non-clickbait,Thanh Niên,Du lịch & Ẩm thực,2025-06-22 05:23:00.000,g03198
article_2040,train,0,Non-clickbait,Thanh Niên,Du lịch & Ẩm thực,2025-06-21 09:50:00.000,g02250
article_2041,train,0,Non-clickbait,Thanh Niên,Other,2025-06-21 09:18:00.000,g03095
article_2042,train,0,Non-clickbait,Thanh Niên,Du lịch & Ẩm thực,2025-06-21 08:57:00.000,g02086
article_2043,train,0,Non-clickbait,Thanh Niên,Du lịch & Ẩm thực,2025-06-21 08:12:00.000,g01487
article_2044,validation,0,Non-clickbait,Thanh Niên,Other,2025-06-21 06:24:00.000,g02600
article_2045,test,1,Clickbait,Thanh Niên,Other,2024-07-16 08:17:00.000,g00558
article_2046,train,1,Clickbait,Thanh Niên,Other,2025-06-21 06:22:00.000,g00216
article_2047,test,0,Non-clickbait,Thanh Niên,Du lịch & Ẩm thực,2025-06-21 05:02:00.000,g02448
article_2048,train,1,Clickbait,Thanh Niên,Other,2025-06-21 03:33:00.000,g02960
article_2049,train,0,Non-clickbait,Thanh Niên,Du lịch & Ẩm thực,2025-06-21 01:52:00.000,g03292
article_2050,train,0,Non-clickbait,Thanh Niên,Other,2025-06-20 09:59:00.000,g00872
article_2051,train,0,Non-clickbait,Thanh Niên,Du lịch & Ẩm thực,2025-06-20 08:02:00.000,g02358
article_2052,test,0,Non-clickbait,Thanh Niên,Other,2025-06-20 03:28:00.000,g00884
article_2053,train,0,Non-clickbait,Thanh Niên,Du lịch & Ẩm thực,2025-06-20 02:40:00.000,g03189
article_2054,test,0,Non-clickbait,Thanh Niên,Du lịch & Ẩm thực,2025-06-20 02:34:00.000,g00879
article_2055,train,1,Clickbait,Thanh Niên,Other,2025-06-20 01:37:00.000,g02999
article_2056,train,0,Non-clickbait,Thanh Niên,Other,2025-06-20 01:34:00.000,g00877
article_2057,validation,0,Non-clickbait,Thanh Niên,Other,2025-06-19 09:43:00.000,g00483
article_2058,train,0,Non-clickbait,Thanh Niên,Other,2024-03-27 09:41:00.000,g00690
article_2059,train,0,Non-clickbait,Thanh Niên,Du lịch & Ẩm thực,2025-06-19 08:50:00.000,g01651
article_2060,test,0,Non-clickbait,Thanh Niên,Du lịch & Ẩm thực,2025-06-19 08:13:00.000,g03362
article_2061,train,1,Clickbait,Thanh Niên,Du lịch & Ẩm thực,2025-06-19 04:50:00.000,g00075
article_2062,test,0,Non-clickbait,Thanh Niên,Other,2025-06-19 02:08:00.000,g01907
article_2063,test,1,Clickbait,Thanh Niên,Chính trị & An ninh,,g02526
article_2064,test,0,Non-clickbait,Thanh Niên,Other,2025-06-01 05:21:00.000,g01348
article_2065,train,0,Non-clickbait,Thanh Niên,Other,2025-05-31 07:37:00.000,g01586
article_2066,train,0,Non-clickbait,Thanh Niên,Other,2025-05-29 09:50:00.000,g00631
article_2067,train,1,Clickbait,Thanh Niên,Chính trị & An ninh,,g00351
article_2068,train,1,Clickbait,Thanh Niên,Other,2025-01-06 09:57:00.000,g00352
article_2069,test,0,Non-clickbait,Thanh Niên,Du lịch & Ẩm thực,2024-10-24 07:06:00.000,g02009
article_2070,train,0,Non-clickbait,Thanh Niên,Other,2024-08-29 05:56:00.000,g00928
article_2071,train,1,Clickbait,Thanh Niên,Other,2024-08-07 03:21:00.000,g02967
article_2072,train,1,Clickbait,Thanh Niên,Chính trị & An ninh,,g00683
article_2074,train,1,Clickbait,Thanh Niên,Other,2025-05-31 01:21:00.000,g03227
article_2076,train,0,Non-clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-22 22:28:00.000,g00388
article_2077,test,0,Non-clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-23 04:16:00.000,g00401
article_2078,train,0,Non-clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-22 22:15:00.000,g02429
article_2080,train,1,Clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-23 08:23:00.000,g00487
article_2081,test,1,Clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-22 22:30:00.000,g00094
article_2082,test,0,Non-clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-22 13:45:00.000,g01564
article_2083,train,0,Non-clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-22 11:20:00.000,g02411
article_2084,test,0,Non-clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-22 10:15:00.000,g02412
article_2085,train,0,Non-clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-22 09:36:00.000,g00206
article_2086,validation,1,Clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-22 06:15:00.000,g03167
article_2087,train,0,Non-clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-21 11:09:00.000,g00497
article_2088,train,0,Non-clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-21 03:20:00.000,g00439
article_2089,train,1,Clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-22 05:30:00.000,g01386
article_2092,train,0,Non-clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-21 08:52:00.000,g00356
article_2093,train,1,Clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-21 02:00:00.000,g01813
article_2094,test,0,Non-clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-21 04:58:00.000,g03207
article_2095,train,1,Clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-20 23:00:00.000,g00190
article_2096,train,0,Non-clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-20 09:31:00.000,g01235
article_2097,test,1,Clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-20 03:07:00.000,g02660
article_2098,train,0,Non-clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-20 22:38:00.000,g01196
article_2099,validation,0,Non-clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-20 04:00:00.000,g03184
article_2100,train,0,Non-clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-20 11:40:00.000,g02415
article_2101,train,0,Non-clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-20 10:02:00.000,g00542
article_2102,train,0,Non-clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-20 05:26:00.000,g00440
article_2103,train,0,Non-clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-20 04:17:00.000,g02098
article_2104,test,1,Clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-19 22:20:00.000,g03166
article_2105,validation,0,Non-clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-19 11:45:00.000,g03118
article_2106,test,1,Clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-19 08:37:00.000,g01797
article_2107,train,0,Non-clickbait,SaoStar,Giáo dục & Học đường,2025-06-23 08:47:09.748,g00491
article_2110,train,0,Non-clickbait,SaoStar,Giáo dục & Học đường,2025-06-22 14:46:09.233,g03177
article_2112,validation,1,Clickbait,SaoStar,Giáo dục & Học đường,2025-06-22 08:41:01.298,g00065
article_2114,validation,1,Clickbait,SaoStar,Giáo dục & Học đường,2025-06-21 15:07:06.201,g00052
article_2115,validation,1,Clickbait,SaoStar,Giáo dục & Học đường,2025-06-21 10:29:24.496,g00393
article_2116,test,0,Non-clickbait,SaoStar,Giáo dục & Học đường,2025-06-21 00:30:00.000,g01267
article_2117,train,0,Non-clickbait,SaoStar,Giáo dục & Học đường,2025-06-20 16:16:18.657,g00552
article_2119,train,1,Clickbait,SaoStar,Giáo dục & Học đường,2025-06-20 12:18:49.114,g02397
article_2120,train,0,Non-clickbait,SaoStar,Giáo dục & Học đường,2025-06-20 06:46:31.785,g02702
article_2124,train,1,Clickbait,SaoStar,Giáo dục & Học đường,2025-06-19 08:59:37.454,g01261
article_2125,train,1,Clickbait,SaoStar,Giáo dục & Học đường,2025-06-19 08:12:15.514,g01722
article_2126,train,0,Non-clickbait,SaoStar,Giáo dục & Học đường,2025-06-19 07:31:50.072,g02703
article_2127,train,1,Clickbait,SaoStar,Giáo dục & Học đường,2025-06-19 03:24:36.910,g01262
article_2128,train,0,Non-clickbait,SaoStar,Giáo dục & Học đường,2025-06-19 02:51:44.384,g00411
article_2129,train,1,Clickbait,SaoStar,Giáo dục & Học đường,2025-06-19 00:36:22.197,g03011
article_2130,train,1,Clickbait,SaoStar,Giáo dục & Học đường,2025-06-18 09:21:13.162,g00626
article_2131,train,1,Clickbait,SaoStar,Giáo dục & Học đường,2025-06-18 08:22:53.568,g02914
article_2132,train,1,Clickbait,SaoStar,Giáo dục & Học đường,2025-06-18 08:00:16.336,g01263
article_2133,test,0,Non-clickbait,SaoStar,Giáo dục & Học đường,2025-06-18 07:59:04.586,g02915
article_2135,test,1,Clickbait,SaoStar,Giáo dục & Học đường,2025-06-18 05:40:55.992,g02761
article_2136,test,0,Non-clickbait,SaoStar,Giáo dục & Học đường,2025-06-18 03:29:47.362,g01264
article_2137,test,1,Clickbait,24h,Công nghệ & Khoa học,2025-06-23 07:22:00.000,g01719
article_2138,train,1,Clickbait,24h,Công nghệ & Khoa học,2025-06-23 05:00:00.000,g00568
article_2139,train,1,Clickbait,24h,Công nghệ & Khoa học,2025-06-23 03:00:00.000,g01372
article_2141,train,1,Clickbait,24h,Công nghệ & Khoa học,2025-06-22 05:00:00.000,g02015
article_2142,validation,1,Clickbait,24h,Công nghệ & Khoa học,2025-06-21 05:00:00.000,g01442
article_2143,test,1,Clickbait,24h,Công nghệ & Khoa học,2025-06-21 01:00:00.000,g01566
article_2144,validation,1,Clickbait,24h,Công nghệ & Khoa học,2025-06-12 05:00:00.000,g01825
article_2146,validation,1,Clickbait,24h,Công nghệ & Khoa học,2025-06-20 05:00:00.000,g00563
article_2148,train,1,Clickbait,24h,Công nghệ & Khoa học,2025-06-18 05:00:00.000,g01661
article_2149,train,1,Clickbait,24h,Công nghệ & Khoa học,2025-06-14 03:00:00.000,g02488
article_2150,test,1,Clickbait,24h,Công nghệ & Khoa học,2025-06-14 01:00:00.000,g01296
article_2151,validation,0,Non-clickbait,24h,Công nghệ & Khoa học,2025-06-11 08:00:00.000,g03103
article_2152,train,0,Non-clickbait,24h,Công nghệ & Khoa học,2025-06-11 03:21:00.000,g00674
article_2153,train,1,Clickbait,24h,Công nghệ & Khoa học,2025-06-22 23:00:00.000,g01662
article_2154,test,0,Non-clickbait,24h,Công nghệ & Khoa học,2025-06-22 11:00:00.000,g01659
article_2155,train,1,Clickbait,24h,Công nghệ & Khoa học,2025-06-18 11:00:00.000,g00180
article_2156,train,1,Clickbait,24h,Công nghệ & Khoa học,2025-06-17 03:00:00.000,g01658
article_2157,train,1,Clickbait,24h,Công nghệ & Khoa học,2025-06-15 11:00:00.000,g01351
article_2159,validation,1,Clickbait,24h,Công nghệ & Khoa học,2025-06-07 08:00:00.000,g00810
article_2160,train,0,Non-clickbait,24h,Công nghệ & Khoa học,2025-06-01 23:00:00.000,g00762
article_2161,validation,1,Clickbait,24h,Công nghệ & Khoa học,2025-06-01 03:00:00.000,g02782
article_2163,train,1,Clickbait,24h,Công nghệ & Khoa học,2025-05-27 02:00:00.000,g02919
article_2164,validation,1,Clickbait,24h,Công nghệ & Khoa học,2025-05-26 01:00:00.000,g00484
article_2165,train,0,Non-clickbait,24h,Other,2025-06-23 08:00:00.000,g02230
article_2166,train,0,Non-clickbait,24h,Other,2025-06-23 06:30:00.000,g02261
article_2168,train,0,Non-clickbait,24h,Other,2025-06-23 03:00:00.000,g02929
article_2169,train,1,Clickbait,Báo Mới,Giải trí & Showbiz,2025-06-23 03:05:00.000,g02180
article_2170,train,1,Clickbait,Báo Mới,Giải trí & Showbiz,2025-06-23 09:06:00.000,g02299
article_2171,train,1,Clickbait,Báo Mới,Giải trí & Showbiz,2025-06-23 08:33:00.000,g01989
article_2172,test,1,Clickbait,Báo Mới,Other,2025-06-23 07:21:59.000,g02145
article_2174,test,1,Clickbait,Báo Mới,Giải trí & Showbiz,2025-06-23 08:58:00.000,g00480
article_2175,train,1,Clickbait,Báo Mới,Other,2025-06-23 08:45:00.000,g00914
article_2176,train,1,Clickbait,Báo Mới,Giải trí & Showbiz,2025-06-23 08:28:25.000,g01492
article_2177,validation,0,Non-clickbait,Báo Mới,Other,2025-06-23 08:24:39.000,g01593
article_2178,validation,1,Clickbait,Báo Mới,Other,2025-06-23 08:24:27.000,g00858
article_2179,train,0,Non-clickbait,Báo Mới,Other,2025-06-23 08:20:47.000,g02137
article_2180,train,0,Non-clickbait,Báo Mới,Other,2025-06-23 08:08:00.000,g02301
