id,split,label,label_str,source,category,publish_dt,duplicate_group
article_1681,train,0,Non-clickbait,Báo Mới,Giáo dục & Học đường,2025-06-23 05:55:00.000,1247
article_1682,train,0,Non-clickbait,Báo Mới,Other,2025-06-23 05:48:00.000,1248
article_1684,train,0,Non-clickbait,Báo Mới,Giáo dục & Học đường,2025-06-23 05:44:00.000,1249
article_1685,train,0,Non-clickbait,Báo Mới,Giáo dục & Học đường,2025-06-23 05:43:00.000,1250
article_1687,train,0,Non-clickbait,Báo Mới,Giáo dục & Học đường,2025-06-23 05:42:33.000,1252
article_1688,train,0,Non-clickbait,Báo Mới,Other,2025-06-23 05:39:00.000,1253
article_1689,train,0,Non-clickbait,Báo Mới,Other,2025-06-23 05:37:00.000,1254
article_1692,train,0,Non-clickbait,Báo Mới,Giáo dục & Học đường,2025-06-23 05:23:00.000,1257
article_1693,train,0,Non-clickbait,VnExpress,Thể thao,2025-06-23 07:32:00.000,1258
article_1695,train,0,Non-clickbait,VnExpress,Thể thao,2025-06-23 03:49:00.000,1260
article_1696,train,0,Non-clickbait,VnExpress,Thể thao,2025-06-23 03:28:00.000,1261
article_1700,train,0,Non-clickbait,VnExpress,Thể thao,2025-06-23 07:03:00.000,1263
article_1702,train,0,Non-clickbait,VnExpress,Thể thao,2025-06-23 06:32:00.000,1264
article_1705,train,1,Clickbait,VnExpress,Thể thao,2025-06-22 04:00:00.000,2878
article_1709,train,0,Non-clickbait,VnExpress,Thể thao,2025-06-22 03:48:00.000,1267
article_1711,train,0,Non-clickbait,VnExpress,Thể thao,2025-06-22 00:36:00.000,1268
article_1713,train,0,Non-clickbait,VnExpress,Thể thao,2025-06-21 23:57:00.000,1269
article_1715,train,0,Non-clickbait,VnExpress,Thể thao,2025-06-22 22:40:00.000,1270
article_1721,train,0,Non-clickbait,VnExpress,Thể thao,2025-06-22 01:39:00.000,1273
article_1723,train,0,Non-clickbait,VnExpress,Thể thao,2025-06-22 01:30:00.000,1274
article_1730,train,0,Non-clickbait,VnExpress,Thể thao,2025-06-23 01:27:00.000,2880
article_1731,train,0,Non-clickbait,VnExpress,Thể thao,2025-06-23 00:59:00.000,1278
article_1732,train,0,Non-clickbait,VnExpress,Thể thao,2025-06-22 23:19:00.000,1279
article_1733,train,0,Non-clickbait,VnExpress,Thể thao,2025-06-22 23:06:00.000,1280
article_1734,train,0,Non-clickbait,VnExpress,Thể thao,2025-06-22 17:24:00.000,1281
article_1735,train,0,Non-clickbait,VnExpress,Thể thao,2025-06-23 04:02:00.000,1282
article_1738,train,0,Non-clickbait,VnExpress,Thể thao,2025-06-22 14:22:00.000,1285
article_1740,train,0,Non-clickbait,VnExpress,Thể thao,2025-06-22 12:30:00.000,1287
article_1746,train,0,Non-clickbait,VnExpress,Thể thao,2025-06-21 21:16:00.000,1293
article_1749,train,0,Non-clickbait,VnExpress,Thể thao,2025-06-22 03:00:00.000,1294
article_1751,train,1,Clickbait,VnExpress,Thể thao,2025-06-21 13:05:00.000,1295
article_1753,train,0,Non-clickbait,VnExpress,Thể thao,2025-06-21 12:21:00.000,1297
article_1755,train,0,Non-clickbait,VnExpress,Thể thao,2025-06-21 06:47:00.000,1299
article_1759,train,0,Non-clickbait,VnExpress,Thể thao,2025-06-21 03:42:00.000,1302
article_1760,train,0,Non-clickbait,Tuổi Trẻ,Du lịch & Ẩm thực,2025-06-23 06:37:44.000,1303
article_1764,train,0,Non-clickbait,Tuổi Trẻ,Văn hóa & Nghệ thuật,2025-06-21 10:05:44.000,1305
article_1767,train,0,Non-clickbait,Tuổi Trẻ,Giáo dục & Học đường,2025-06-21 00:00:00.000,1307
article_1768,train,0,Non-clickbait,Tuổi Trẻ,Other,2025-06-13 07:30:00.000,1308
article_1769,train,1,Clickbait,Tuổi Trẻ,Du lịch & Ẩm thực,2025-06-08 00:05:36.000,1309
article_1770,train,0,Non-clickbait,Tuổi Trẻ,Du lịch & Ẩm thực,2025-06-20 08:39:25.000,1310
article_1771,train,0,Non-clickbait,Tuổi Trẻ,Other,2025-06-20 02:00:00.000,1311
article_1772,train,0,Non-clickbait,Tuổi Trẻ,Du lịch & Ẩm thực,2025-06-17 09:11:01.000,1312
article_1773,train,0,Non-clickbait,Tuổi Trẻ,Du lịch & Ẩm thực,2025-06-04 03:10:07.000,1313
article_1774,train,0,Non-clickbait,Tuổi Trẻ,Du lịch & Ẩm thực,2025-06-20 06:45:06.000,1314
article_1775,train,1,Clickbait,Tuổi Trẻ,Du lịch & Ẩm thực,2025-06-01 23:32:12.000,1315
article_1776,train,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-23 03:41:00.000,1316
article_1777,train,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-23 02:56:00.000,1317
article_1778,train,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-23 02:03:00.000,1318
article_1779,train,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-23 01:44:00.000,1319
article_1784,train,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-22 01:00:00.000,1322
article_1785,train,1,Clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-21 12:00:00.000,2884
article_1788,train,1,Clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-20 01:00:00.000,2885
article_1789,train,1,Clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-16 22:00:00.000,2886
article_1790,train,1,Clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-16 12:00:00.000,2887
article_1791,train,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-16 10:32:00.000,1325
article_1792,train,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-23 02:00:00.000,1326
article_1793,train,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-23 01:17:00.000,1327
article_1794,train,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-23 01:07:00.000,1328
article_1795,train,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-22 23:05:00.000,1329
article_1796,train,1,Clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-22 22:45:00.000,2888
article_1797,train,1,Clickbait,Thanh Niên,Other,2025-06-22 20:59:00.000,2889
article_1798,train,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-22 14:10:00.000,1330
article_1800,train,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-22 10:37:00.000,1332
article_1801,train,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-22 10:15:00.000,1333
article_1802,train,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-14 03:09:00.000,1334
article_1803,train,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-22 09:03:00.000,1335
article_1804,train,1,Clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-22 07:43:00.000,2890
article_1805,train,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-22 05:28:00.000,1336
article_1807,train,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-21 22:48:00.000,1338
article_1809,train,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-21 12:55:00.000,1339
article_1810,train,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-21 12:46:00.000,1340
article_1811,train,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-21 10:47:00.000,1341
article_1812,train,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-21 10:26:00.000,1342
article_1815,train,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-21 00:10:00.000,1344
article_1817,train,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-20 00:05:00.000,1345
article_1818,train,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-21 00:31:00.000,1346
article_1819,train,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-20 14:00:00.000,1347
article_1821,train,1,Clickbait,Thanh Niên,Other,2023-04-11 00:00:00.000,2892
article_1822,train,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,2023-03-25 00:36:00.000,1348
article_1823,train,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,2025-03-30 23:36:00.000,1349
article_1824,train,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,2025-03-24 00:31:00.000,1350
article_1825,train,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-18 11:50:00.000,1351
article_1828,train,1,Clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-23 08:12:00.000,2893
article_1830,train,1,Clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-22 22:38:00.000,2894
article_1839,train,1,Clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-22 09:53:00.000,2895
article_1842,train,1,Clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-20 23:00:00.000,1355
article_1846,train,1,Clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-21 02:01:00.000,2896
article_1847,train,1,Clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-19 22:30:00.000,2897
article_1853,train,1,Clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-19 02:52:00.000,2898
article_1854,train,1,Clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-19 02:04:00.000,2899
article_1855,train,0,Non-clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-19 23:36:00.000,1358
article_1856,train,0,Non-clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-18 23:00:00.000,1359
article_1860,train,0,Non-clickbait,Kênh14,Giáo dục & Học đường,2025-06-23 12:15:00.000,1362
article_1861,train,1,Clickbait,Kênh14,Giáo dục & Học đường,2025-06-23 11:08:00.000,1363
article_1862,train,0,Non-clickbait,Kênh14,Giáo dục & Học đường,2025-06-23 10:43:00.000,1364
article_1863,train,1,Clickbait,Kênh14,Giáo dục & Học đường,2025-06-23 09:36:00.000,1365
article_1864,train,0,Non-clickbait,Kênh14,Giáo dục & Học đường,2025-06-23 08:50:00.000,1366
article_1866,train,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2025-06-23 08:38:33.903,2901
article_1867,train,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2025-06-23 03:31:14.579,2902
article_1868,train,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2025-06-23 00:50:41.251,2903
article_1869,train,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2025-06-23 00:00:00.000,2904
article_1870,train,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2025-06-22 23:00:00.000,2905
article_1871,train,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2025-06-16 13:29:43.310,1367
article_1872,train,0,Non-clickbait,SaoStar,Giải trí & Showbiz,2025-06-14 08:57:14.706,1368
article_1875,train,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2025-06-06 03:00:00.000,2907
article_1877,train,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2025-06-05 06:47:17.435,2908
article_1878,train,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2025-06-05 02:21:14.748,2909
article_1880,train,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2025-06-04 12:00:00.000,2911
article_1881,train,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2025-06-04 09:30:00.000,2912
article_1882,train,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2025-06-04 07:24:39.468,2913
article_1885,train,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2025-06-02 01:10:40.481,2916
article_1886,train,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2025-06-01 12:52:08.189,2917
article_1890,train,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2025-05-31 11:58:25.689,2920
article_1891,train,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2025-05-30 09:45:21.813,2921
article_1892,train,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2025-05-30 07:00:00.000,2922
article_1893,train,0,Non-clickbait,SaoStar,Sức khỏe & Đời sống,2025-05-30 03:00:00.000,1371
article_1896,train,0,Non-clickbait,24h,Thể thao,2025-06-22 17:34:00.000,1372
article_1897,train,0,Non-clickbait,24h,Thể thao,2025-06-22 17:01:00.000,1373
article_1900,train,0,Non-clickbait,24h,Thể thao,2025-06-19 19:33:00.000,1375
article_1901,train,0,Non-clickbait,24h,Thể thao,2025-06-19 19:27:00.000,1376
article_1902,train,0,Non-clickbait,24h,Thể thao,2025-06-18 13:57:00.000,1377
article_1905,train,0,Non-clickbait,24h,Thể thao,2025-06-22 20:44:00.000,1379
article_1906,train,0,Non-clickbait,24h,Thể thao,2025-06-22 20:44:00.000,1380
article_1907,train,0,Non-clickbait,24h,Thể thao,2025-06-22 20:44:00.000,1381
article_1908,train,0,Non-clickbait,24h,Thể thao,2025-06-21 17:08:00.000,1382
article_1909,train,0,Non-clickbait,24h,Thể thao,2025-06-20 17:07:00.000,1383
article_1910,train,0,Non-clickbait,24h,Thể thao,2025-06-19 17:06:00.000,1384
article_1912,train,1,Clickbait,24h,Thể thao,2025-06-22 09:30:00.000,2924
article_1913,train,0,Non-clickbait,24h,Thể thao,2025-06-22 02:32:00.000,1386
article_1914,train,0,Non-clickbait,24h,Thể thao,2025-06-22 09:02:00.000,1387
article_1915,train,0,Non-clickbait,24h,Thể thao,2025-06-21 12:59:00.000,1388
article_1919,train,1,Clickbait,Báo Mới,Thể thao,2025-06-23 07:35:47.000,2925
article_1920,train,0,Non-clickbait,Báo Mới,Thể thao,2025-06-23 08:44:37.000,1392
article_1921,train,0,Non-clickbait,Báo Mới,Thể thao,2025-06-23 06:00:05.000,1393
article_1924,train,0,Non-clickbait,Báo Mới,Thể thao,2025-06-23 08:51:17.000,1395
article_1926,train,0,Non-clickbait,Báo Mới,Thể thao,2025-06-23 08:33:24.000,1396
article_1928,train,0,Non-clickbait,Báo Mới,Thể thao,2025-06-23 08:04:00.000,1398
article_1929,train,1,Clickbait,Báo Mới,Thể thao,2025-06-23 08:00:00.000,2926
article_1930,train,1,Clickbait,Báo Mới,Other,2025-06-23 07:46:05.000,2927
article_1931,train,0,Non-clickbait,Báo Mới,Thể thao,2025-06-23 07:41:00.000,1399
article_1932,train,0,Non-clickbait,Báo Mới,Thể thao,2025-06-23 07:35:57.000,1400
article_1933,train,0,Non-clickbait,Báo Mới,Thể thao,2025-06-23 07:33:21.000,1401
article_1935,train,1,Clickbait,Báo Mới,Thể thao,2025-06-23 07:05:00.000,2928
article_1937,train,1,Clickbait,Báo Mới,Thể thao,2025-06-23 06:49:00.000,2930
article_1938,train,0,Non-clickbait,Báo Mới,Thể thao,2025-06-23 06:48:00.000,2931
article_1939,train,0,Non-clickbait,Báo Mới,Thể thao,2025-06-23 06:43:00.000,1403
article_1940,train,0,Non-clickbait,Báo Mới,Thể thao,2025-06-23 06:30:24.000,1404
article_1942,train,0,Non-clickbait,Báo Mới,Thể thao,2025-06-23 06:09:15.000,1406
article_1943,train,0,Non-clickbait,Báo Mới,Thể thao,2025-06-23 05:38:00.000,1407
article_1945,train,1,Clickbait,Báo Mới,Thể thao,2025-06-23 05:26:00.000,2932
article_1946,train,0,Non-clickbait,Báo Mới,Thể thao,2025-06-23 05:23:27.000,1409
article_1947,train,0,Non-clickbait,Báo Mới,Thể thao,2025-06-23 05:18:00.000,1410
article_1949,train,1,Clickbait,Báo Mới,Thể thao,2025-06-23 05:15:27.000,2933
article_1950,train,0,Non-clickbait,Báo Mới,Thể thao,2025-06-23 05:03:00.000,1411
article_1951,train,0,Non-clickbait,Báo Mới,Other,2025-06-23 04:57:00.000,1412
article_1952,train,0,Non-clickbait,Báo Mới,Thể thao,2025-06-23 04:49:00.000,1413
article_1953,train,0,Non-clickbait,Báo Mới,Thể thao,2025-06-23 04:48:00.000,1414
article_1955,train,1,Clickbait,Báo Mới,Thể thao,2025-06-23 04:36:00.000,2934
article_1956,train,0,Non-clickbait,Báo Mới,Thể thao,2025-06-23 04:31:00.000,1416
article_1957,train,1,Clickbait,Báo Mới,Thể thao,2025-06-23 04:30:00.000,2935
article_1958,train,0,Non-clickbait,Báo Mới,Thể thao,2025-06-23 04:30:00.000,1417
article_1959,train,1,Clickbait,VnExpress,Other,2025-06-23 08:14:00.000,2936
article_1962,train,0,Non-clickbait,VnExpress,Other,2025-06-23 02:29:00.000,1418
article_1964,train,0,Non-clickbait,VnExpress,Other,2025-06-23 08:58:00.000,1419
article_1968,train,0,Non-clickbait,VnExpress,Other,2025-06-23 07:40:00.000,1420
article_1970,train,0,Non-clickbait,VnExpress,Other,2025-06-23 04:27:00.000,1421
article_1971,train,0,Non-clickbait,VnExpress,Other,2025-06-23 03:48:00.000,1422
article_1972,train,1,Clickbait,VnExpress,Other,2025-06-22 17:00:00.000,2938
article_1976,train,0,Non-clickbait,VnExpress,Other,2025-06-22 13:31:00.000,2939
article_1979,train,0,Non-clickbait,VnExpress,Other,2025-06-22 01:39:00.000,1427
article_1980,train,0,Non-clickbait,VnExpress,Other,2025-06-21 17:05:00.000,1428
article_1983,train,0,Non-clickbait,VnExpress,Other,2025-06-22 08:27:00.000,1431
article_1984,train,0,Non-clickbait,VnExpress,Other,2025-06-22 07:10:00.000,1432
article_1985,train,1,Clickbait,VnExpress,Other,2025-06-22 06:30:00.000,2941
article_1986,train,0,Non-clickbait,VnExpress,Other,2025-06-22 06:28:00.000,1433
article_1988,train,0,Non-clickbait,VnExpress,Other,2025-06-22 05:00:00.000,1435
article_1992,train,0,Non-clickbait,VnExpress,Other,2025-06-22 09:03:00.000,1438
article_1994,train,0,Non-clickbait,VnExpress,Other,2025-06-21 16:19:00.000,1440
article_1995,train,1,Clickbait,VnExpress,Other,2025-06-21 13:11:00.000,2942
article_1997,train,1,Clickbait,VnExpress,Other,2025-06-21 05:57:00.000,2943
article_1999,train,0,Non-clickbait,VnExpress,Other,2025-06-20 17:12:00.000,1441
article_2003,train,0,Non-clickbait,VnExpress,Other,2025-06-21 04:00:00.000,1444
article_2005,train,0,Non-clickbait,VnExpress,Other,2025-06-21 03:19:00.000,1446
article_2009,train,1,Clickbait,VnExpress,Other,2025-06-19 17:00:00.000,2945
article_2010,train,0,Non-clickbait,Tuổi Trẻ,Văn hóa & Nghệ thuật,2025-06-23 05:12:00.000,1449
article_2011,train,0,Non-clickbait,Tuổi Trẻ,Văn hóa & Nghệ thuật,2025-06-22 03:27:29.000,1450
article_2014,train,0,Non-clickbait,Tuổi Trẻ,Văn hóa & Nghệ thuật,2025-06-21 15:53:55.000,1451
article_2015,train,0,Non-clickbait,Tuổi Trẻ,Văn hóa & Nghệ thuật,2025-06-21 15:40:03.000,1452
article_2018,train,0,Non-clickbait,Tuổi Trẻ,Văn hóa & Nghệ thuật,2025-06-20 23:06:11.000,1455
article_2021,train,0,Non-clickbait,Tuổi Trẻ,Văn hóa & Nghệ thuật,2025-06-23 06:13:00.000,1458
article_2022,train,0,Non-clickbait,Tuổi Trẻ,Văn hóa & Nghệ thuật,2025-06-21 06:55:47.000,1459
article_2025,train,0,Non-clickbait,Tuổi Trẻ,Văn hóa & Nghệ thuật,2025-06-18 12:56:37.000,1461
article_2026,train,0,Non-clickbait,Thanh Niên,Other,2025-06-23 04:27:00.000,1462
article_2027,train,0,Non-clickbait,Thanh Niên,Other,2025-06-22 05:55:00.000,1463
article_2032,train,0,Non-clickbait,Thanh Niên,Other,2025-06-02 03:54:00.000,1464
article_2033,train,0,Non-clickbait,Thanh Niên,Other,2025-06-01 03:11:00.000,1465
article_2034,train,1,Clickbait,Thanh Niên,Other,2025-05-30 01:40:00.000,1466
article_2035,train,1,Clickbait,Thanh Niên,Chính trị & An ninh,,1467
article_2036,train,0,Non-clickbait,Thanh Niên,Other,2025-05-26 03:25:00.000,1468
article_2040,train,0,Non-clickbait,Thanh Niên,Du lịch & Ẩm thực,2025-06-21 09:50:00.000,1471
article_2041,train,0,Non-clickbait,Thanh Niên,Other,2025-06-21 09:18:00.000,1472
article_2042,train,0,Non-clickbait,Thanh Niên,Du lịch & Ẩm thực,2025-06-21 08:57:00.000,1473
article_2043,train,0,Non-clickbait,Thanh Niên,Du lịch & Ẩm thực,2025-06-21 08:12:00.000,1474
article_2045,train,1,Clickbait,Thanh Niên,Other,2024-07-16 08:17:00.000,2951
article_2046,train,1,Clickbait,Thanh Niên,Other,2025-06-21 06:22:00.000,2952
article_2047,train,0,Non-clickbait,Thanh Niên,Du lịch & Ẩm thực,2025-06-21 05:02:00.000,1476
article_2050,train,0,Non-clickbait,Thanh Niên,Other,2025-06-20 09:59:00.000,1478
article_2051,train,0,Non-clickbait,Thanh Niên,Du lịch & Ẩm thực,2025-06-20 08:02:00.000,1479
article_2052,train,0,Non-clickbait,Thanh Niên,Other,2025-06-20 03:28:00.000,1480
article_2053,train,0,Non-clickbait,Thanh Niên,Du lịch & Ẩm thực,2025-06-20 02:40:00.000,1481
article_2054,train,0,Non-clickbait,Thanh Niên,Du lịch & Ẩm thực,2025-06-20 02:34:00.000,1482
article_2055,train,1,Clickbait,Thanh Niên,Other,2025-06-20 01:37:00.000,2954
article_2056,train,0,Non-clickbait,Thanh Niên,Other,2025-06-20 01:34:00.000,1483
article_2057,train,0,Non-clickbait,Thanh Niên,Other,2025-06-19 09:43:00.000,1484
article_2058,train,0,Non-clickbait,Thanh Niên,Other,2024-03-27 09:41:00.000,1485
article_2059,train,0,Non-clickbait,Thanh Niên,Du lịch & Ẩm thực,2025-06-19 08:50:00.000,1486
article_2060,train,0,Non-clickbait,Thanh Niên,Du lịch & Ẩm thực,2025-06-19 08:13:00.000,1487
article_2061,train,1,Clickbait,Thanh Niên,Du lịch & Ẩm thực,2025-06-19 04:50:00.000,1488
article_2063,train,1,Clickbait,Thanh Niên,Chính trị & An ninh,,2955
article_2064,train,0,Non-clickbait,Thanh Niên,Other,2025-06-01 05:21:00.000,1490
article_2065,train,0,Non-clickbait,Thanh Niên,Other,2025-05-31 07:37:00.000,1491
article_2066,train,0,Non-clickbait,Thanh Niên,Other,2025-05-29 09:50:00.000,1492
article_2068,train,1,Clickbait,Thanh Niên,Other,2025-01-06 09:57:00.000,2957
article_2069,train,0,Non-clickbait,Thanh Niên,Du lịch & Ẩm thực,2024-10-24 07:06:00.000,1493
article_2070,train,0,Non-clickbait,Thanh Niên,Other,2024-08-29 05:56:00.000,1494
article_2071,train,1,Clickbait,Thanh Niên,Other,2024-08-07 03:21:00.000,2958
article_2072,train,1,Clickbait,Thanh Niên,Chính trị & An ninh,,2959
article_2074,train,1,Clickbait,Thanh Niên,Other,2025-05-31 01:21:00.000,1495
article_2076,train,0,Non-clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-22 22:28:00.000,1496
article_2077,train,0,Non-clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-23 04:16:00.000,1497
article_2080,train,1,Clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-23 08:23:00.000,2960
article_2081,train,1,Clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-22 22:30:00.000,2961
article_2082,train,0,Non-clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-22 13:45:00.000,1499
article_2084,train,0,Non-clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-22 10:15:00.000,1501
article_2085,train,0,Non-clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-22 09:36:00.000,1502
article_2086,train,1,Clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-22 06:15:00.000,2962
article_2087,train,0,Non-clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-21 11:09:00.000,1503
article_2088,train,0,Non-clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-21 03:20:00.000,1504
article_2089,train,1,Clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-22 05:30:00.000,2963
article_2092,train,0,Non-clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-21 08:52:00.000,1505
article_2095,train,1,Clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-20 23:00:00.000,2965
article_2096,train,0,Non-clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-20 09:31:00.000,1507
article_2099,train,0,Non-clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-20 04:00:00.000,1509
article_2100,train,0,Non-clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-20 11:40:00.000,1510
article_2101,train,0,Non-clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-20 10:02:00.000,1511
article_2102,train,0,Non-clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-20 05:26:00.000,1512
article_2103,train,0,Non-clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-20 04:17:00.000,1513
article_2104,train,1,Clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-19 22:20:00.000,1514
article_2105,train,0,Non-clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-19 11:45:00.000,1515
article_2106,train,1,Clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-19 08:37:00.000,2967
article_2110,train,0,Non-clickbait,SaoStar,Giáo dục & Học đường,2025-06-22 14:46:09.233,1517
article_2112,train,1,Clickbait,SaoStar,Giáo dục & Học đường,2025-06-22 08:41:01.298,2968
article_2115,train,1,Clickbait,SaoStar,Giáo dục & Học đường,2025-06-21 10:29:24.496,2970
article_2117,train,0,Non-clickbait,SaoStar,Giáo dục & Học đường,2025-06-20 16:16:18.657,1519
article_2119,train,1,Clickbait,SaoStar,Giáo dục & Học đường,2025-06-20 12:18:49.114,2971
article_2125,train,1,Clickbait,SaoStar,Giáo dục & Học đường,2025-06-19 08:12:15.514,2973
article_2128,train,0,Non-clickbait,SaoStar,Giáo dục & Học đường,2025-06-19 02:51:44.384,1521
article_2132,train,1,Clickbait,SaoStar,Giáo dục & Học đường,2025-06-18 08:00:16.336,1523
article_2135,train,1,Clickbait,SaoStar,Giáo dục & Học đường,2025-06-18 05:40:55.992,2978
article_2136,train,0,Non-clickbait,SaoStar,Giáo dục & Học đường,2025-06-18 03:29:47.362,1525
article_2137,train,1,Clickbait,24h,Công nghệ & Khoa học,2025-06-23 07:22:00.000,2979
article_2138,train,1,Clickbait,24h,Công nghệ & Khoa học,2025-06-23 05:00:00.000,2980
article_2139,train,1,Clickbait,24h,Công nghệ & Khoa học,2025-06-23 03:00:00.000,2981
article_2141,train,1,Clickbait,24h,Công nghệ & Khoa học,2025-06-22 05:00:00.000,2982
article_2142,train,1,Clickbait,24h,Công nghệ & Khoa học,2025-06-21 05:00:00.000,2983
article_2143,train,1,Clickbait,24h,Công nghệ & Khoa học,2025-06-21 01:00:00.000,2984
article_2144,train,1,Clickbait,24h,Công nghệ & Khoa học,2025-06-12 05:00:00.000,2985
article_2148,train,1,Clickbait,24h,Công nghệ & Khoa học,2025-06-18 05:00:00.000,2987
article_2149,train,1,Clickbait,24h,Công nghệ & Khoa học,2025-06-14 03:00:00.000,2988
article_2150,train,1,Clickbait,24h,Công nghệ & Khoa học,2025-06-14 01:00:00.000,1526
article_2151,train,0,Non-clickbait,24h,Công nghệ & Khoa học,2025-06-11 08:00:00.000,1527
article_2152,train,0,Non-clickbait,24h,Công nghệ & Khoa học,2025-06-11 03:21:00.000,1528
article_2156,train,1,Clickbait,24h,Công nghệ & Khoa học,2025-06-17 03:00:00.000,2991
article_2157,train,1,Clickbait,24h,Công nghệ & Khoa học,2025-06-15 11:00:00.000,2992
article_2159,train,1,Clickbait,24h,Công nghệ & Khoa học,2025-06-07 08:00:00.000,2993
article_2160,train,0,Non-clickbait,24h,Công nghệ & Khoa học,2025-06-01 23:00:00.000,2994
article_2161,train,1,Clickbait,24h,Công nghệ & Khoa học,2025-06-01 03:00:00.000,2995
